2.594812540337443352e-03,-5.264096398605033755e-05,-4.873039870290085673e-05,-4.455291855265386403e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-4.680884885601699352e-04,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.533055132720619440e-05,-3.231518348911777139e-05,-4.336267738835886121e-05,-3.231518348911777139e-05,-3.286663850303739309e-04,-8.890740573406219482e-04,-3.310872125439345837e-05,-3.390740312170237303e-05,-3.953907798859290779e-05,-8.553831721656024456e-04,-6.349553586915135384e-05,-4.037695543956942856e-05,-3.730680691660381854e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-2.101659993059001863e-05,-5.556796168093569577e-06,5.237132427282631397e-06,-2.150330146832857281e-05,-3.811172064160928130e-05,-3.231518348911777139e-05,-7.072245352901518345e-05,-3.729178206413052976e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-2.092128852382302284e-04,-8.852864848449826241e-04,-3.231518348911777139e-05,-3.231518348911777139e-05,-2.558654232416301966e-04,-3.980658657383173704e-04,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.508599183987826109e-05,-3.840755380224436522e-05,-3.632725565694272518e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-5.136508843861520290e-04,-2.609589864732697606e-05,-2.293802390340715647e-05,8.451529720332473516e-05,4.612107761204242706e-03
-6.712527465424500406e-06,-1.090513324015773833e-04,-3.795446173171512783e-05,-5.269766916171647608e-05,-6.709392619086429477e-05,-1.799055316951125860e-04,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.409083365113474429e-05,-2.976260657305829227e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.344421565998345613e-05,-3.637743793660774827e-05,-4.276990875951014459e-05,-4.519668436842039227e-05,-9.071087697520852089e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-2.975048482767306268e-05,-1.721846638247370720e-05,2.293636498507112265e-07,-1.052383595379069448e-06,-2.239098648715298623e-05,-2.975589450215920806e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.129374454147182405e-05,-6.400379061233252287e-05,-9.503719411441124976e-06,2.167809725506231189e-06
-1.999105370487086475e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-1.290150976274162531e-04,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.353866850375197828e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.344374636071734130e-05,-4.180087125860154629e-05,-3.778024984057992697e-05,-2.061510349449235946e-05,-4.258777698851190507e-05,-4.911536962026730180e-05,-1.439734915038570762e-04,-3.652240411611273885e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-2.467879130563233048e-05,-1.599005372554529458e-05,2.980879798997193575e-06,-2.099188350257463753e-05,-9.371837222715839744e-06,-2.597051934571936727e-05,-3.333257700433023274e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-1.052337902365252376e-04,-2.890241921704728156e-05,-2.730800042627379298e-05
-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.756799924303777516e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.229775393265299499e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.032518725376576185e-05,-2.965726162074133754e-05,-1.688316660874988884e-05,-4.032695869682356715e-05,-6.858961569378152490e-05,-6.788616155972704291e-05,-5.481158586917445064e-05,-4.366408393252640963e-05,-5.033372872276231647e-05,-7.139141962397843599e-05,-2.061616760329343379e-05,1.228621476911939681e-05,-3.203281085006892681e-05,-1.120205524784978479e-05,-1.516031625214964151e-05,-9.607501851860433817e-06,1.084421091945841908e-05,3.853216185234487057e-05,2.695515649975277483e-05,1.105642513721249998e-05,-2.696049159567337483e-05,-3.185443347319960594e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.215432661818340421e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.207449844921939075e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05
-3.139501859550364316e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.225008185836486518e-05,-4.139769953326322138e-05,-3.231518348911777139e-05,-3.824878876912407577e-05,-2.369262438151054084e-05,-2.512391256459522992e-05,-9.874407987808808684e-05,-2.258803579024970531e-05,-3.570201442926190794e-05,-1.876342867035418749e-05,-6.923159162397496402e-06,-1.166229230875615031e-05,-1.097868880606256425e-05,-1.322238131251651794e-05,3.622928488766774535e-06,-2.379684519837610424e-05,-2.317407052032649517e-05,-9.054574547917582095e-06,-5.889596650376915932e-07,5.519436672329902649e-05,3.924194606952369213e-05,2.028920789598487318e-05,-1.624226206331513822e-05,-3.885280602844431996e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-2.115194547513965517e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.200433638994581997e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.218985511921346188e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-6.268628931138664484e-05
-3.228967398172244430e-05,-3.149280018988065422e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.229040157748386264e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-9.827575922827236354e-06,-5.273113492876291275e-05,-3.030952939298003912e-05,-3.185724199283868074e-05,-2.441703327349387109e-05,-2.086369204334914684e-05,-1.599793358764145523e-05,-2.817089080053847283e-05,2.462694465066306293e-05,-1.788087320164777339e-05,2.400984521955251694e-05,4.608648305293172598e-05,6.935441342648118734e-05,6.242977542569860816e-05,1.605753641342744231e-05,-1.728700590319931507e-05,-8.856593922246247530e-06,7.799195736879482865e-05,1.064786556526087224e-05,5.585179314948618412e-05,9.576619049767032266e-06,-1.551227433083113283e-05,-3.490479866741225123e-05,-3.618502159952186048e-05,-3.231518348911777139e-05,-4.334214099799282849e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.056401692447252572e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.021556403837166727e-05
-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.464859764790162444e-05,-4.117198113817721605e-05,-3.460449079284444451e-05,-3.198879858246073127e-05,-1.832966154324822128e-05,-1.921935472637414932e-05,-8.929760952014476061e-06,-1.082370908989105374e-05,3.770909097511321306e-05,4.823032941203564405e-05,2.059869802906177938e-05,-1.483753876527771354e-04,5.705981311621144414e-05,3.670413570944219828e-05,9.121918265009298921e-05,-1.350551610812544823e-05,-1.488853740738704801e-06,1.140507083619013429e-05,2.854594640666618943e-05,2.686964944587089121e-05,5.721874913433566689e-06,1.785674976417794824e-05,-1.833134774642530829e-05,-2.099701669067144394e-05,-3.107135489699430764e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-1.082831659005023539e-04
-2.126902109012007713e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-4.685736712417565286e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-2.689637040020897985e-05,-3.481752355583012104e-05,-2.321783358638640493e-05,-3.231518348911777139e-05,-2.725358353927731514e-05,-3.054225817322731018e-05,-1.096268351830076426e-05,-3.063182521145790815e-05,5.029015301261097193e-05,7.401392213068902493e-05,1.041369469021447003e-04,6.145010411273688078e-05,1.121230525313876569e-04,1.104820184991694987e-04,8.415123011218383908e-05,4.987597640138119459e-05,-1.919815258588641882e-05,-1.156366670329589397e-05,-1.875599264167249203e-05,8.615850674686953425e-06,-2.701825724216178060e-05,-2.454233799653593451e-05,-2.505114389350637794e-05,-3.607123289839364588e-05,-4.030751733807846904e-05,-4.132051981287077069e-05,-3.512611874612048268e-05,-2.763847624009940773e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.042566640942823142e-05,-3.231518348911777139e-05
-3.010215004906058311e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-2.870486423489637673e-05,-3.227451088605448604e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.221402585040777922e-05,-3.196267061866819859e-05,-6.783011485822498798e-08,-3.231518348911777139e-05,-3.408455086173489690e-05,-3.192135773133486509e-05,-3.578831456252373755e-05,-3.249651126679964364e-05,-3.348870814079418778e-05,-2.231795951956883073e-05,-2.575282996986061335e-05,-1.461965803173370659e-05,2.985034370794892311e-06,2.452519402140751481e-05,9.786764712771400809e-05,7.359563460340723395e-05,-6.637812475673854351e-05,-2.859298911062069237e-05,1.941140362760052085e-05,1.456296013202518225e-04,1.127585637732408941e-04,6.530863174702972174e-05,1.330887607764452696e-04,5.848964792676270008e-05,1.642071583773940802e-05,-3.716898208949714899e-05,-6.312604091363027692e-05,-8.711343980394303799e-06,-4.593692210619337857e-05,-2.645936365297529846e-05,-3.475629637250676751e-05,-3.231518348911777139e-05,-3.271953755756840110e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-1.716375481919385493e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-2.779207170533481985e-05,-2.676414987945463508e-05,-1.054952881531789899e-04
-3.439127613091841340e-05,-3.402253423701040447e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.197524347342550755e-05,-7.941624062368646264e-06,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.071654646191745996e-05,-3.428919080761261284e-05,-3.126950468868017197e-05,-3.247525455662980676e-05,-2.160730764444451779e-05,-1.549239641462918371e-05,-7.839462341507896781e-06,-1.613198583072517067e-05,2.882237458834424615e-05,1.949068973772227764e-06,6.032954115653410554e-05,4.747588536702096462e-05,5.826501001138240099e-05,7.607667066622525454e-05,9.579481411492452025e-05,1.287425693590193987e-04,1.355690474156290293e-04,1.538038486614823341e-04,8.148293272824957967e-05,5.312222492648288608e-05,3.873591049341484904e-05,-2.986264917126391083e-05,-3.754287899937480688e-05,-3.078380905208177865e-05,-1.334776970907114446e-05,-3.251936868764460087e-05,-3.293610643595457077e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.470712545095011592e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-3.231518348911777139e-05,-2.983789818244986236e-05,-8.682845873408950865e-06
