Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5
1626870247.7248695,"[label: ""i""
size: 6
stride: 1]",0,0.0,0.0,0.0,0.0,0.0,0.0
1626870250.1003509,[],0,-2.165008297365751,0.8592295642473103,1.388180371001089,-1.521735194383919e-07,-0.40769132226508004,-1.1099032708624006
1626870250.1252716,[],0,-2.165008297366039,0.8592295878888742,1.3881803721839243,-1.5217395364126695e-07,-0.4076913222657535,-1.1099032708617327
1626870250.1502914,[],0,-2.1650082973661355,0.8592295957693954,1.3881803725782031,-1.5217409837555864e-07,-0.407691322265978,-1.10990327086151
1626870250.1752853,[],0,-2.1650082973661675,0.8592295983962358,1.3881803727096291,-1.5217414662032254e-07,-0.4076913222660528,-1.1099032708614358
1626870250.2002804,[],0,-2.1650082980674874,0.8593168664162316,1.3882385508117925,-1.5228210097115957e-07,-0.40767386870839567,-1.109903270064397
1626870250.2253437,[],0,-2.1650082990025696,0.8594332176896007,1.3883161180960588,-1.5252315521182886e-07,-0.40765059845620055,-1.1099032689156485
1626870250.250327,[],0,-2.1650082993142634,0.8594719962363784,1.3883419703826712,-1.527006378131932e-07,-0.4076428428635084,-1.1099032684466779
1626870250.2752986,[],0,-2.1650082994181616,0.8594849224186376,1.3883505878115419,-1.5275979868031464e-07,-0.40764025766594425,-1.1099032682903545
1626870250.300463,[],0,-2.1650082994527944,0.8594892311460574,1.3883534602878322,-1.5277951896935511e-07,-0.40763939593342285,-1.1099032682382466
1626870250.3253047,[],0,-2.1650082994643385,0.8594906673885305,1.3883544177799287,-1.5278609239903528e-07,-0.4076391086892491,-1.1099032682208771
1626870250.350313,[],0,-2.1650082994681865,0.8594911461360217,1.388354736943961,-1.5278828354226202e-07,-0.40763901294119115,-1.1099032682150876
1626870250.3753014,[],0,-2.165008299469469,0.8594913057185187,1.388354843331972,-1.527890139233376e-07,-0.4076389810251718,-1.1099032682131575
1626870250.4003022,[],0,-2.1650082994698967,0.8594913589126844,1.388354878794642,-1.5278925738369612e-07,-0.40763897038649877,-1.1099032682125143
1626870250.425328,[],0,-2.165008299397387,0.8594855587354102,1.3883548904676806,-1.5282327794984193e-07,-0.40763896683691225,-1.1099032682536125
1626870250.45033,[],0,-2.1650082993005646,0.8594778077817395,1.388354894211687,-1.5281999014009489e-07,-0.4076389655928648,-1.1099032683516532
1626870250.4753323,[],0,-2.1650082992682904,0.859475224477933,1.3883548954605347,-1.527703267923572e-07,-0.4076389651206925,-1.1099032684273622
1626870250.5002728,[],0,-2.1650082992575324,0.8594743633766642,1.388354895876817,-1.5275377234311133e-07,-0.4076389649633017,-1.1099032684525985
1626870250.5252855,[],0,-2.1650082992539463,0.8594740763429078,1.388354896015578,-1.527482541933627e-07,-0.4076389649108381,-1.1099032684610106
1626870250.5502958,[],0,-2.165008299252751,0.8594739806649891,1.3883548960618317,-1.5274641481011317e-07,-0.4076389648933503,-1.1099032684638148
1626870250.575316,[],0,-2.1650082992523525,0.8594739487723496,1.3883548960772496,-1.527458016823633e-07,-0.40763896488752094,-1.1099032684647494
1626870250.6003118,[],0,-2.1650082992522197,0.8594739381414698,1.3883548960823888,-1.5274559730644668e-07,-0.4076389648855779,-1.109903268465061
1626870250.625309,[],0,-2.165008304035377,0.859887004774553,1.3884072648246462,-1.5123830471917236e-07,-0.4075866049499433,-1.109903265079081
1626870250.6502736,[],0,-2.1650083103410616,0.8604319212667049,1.388477086525981,-1.5183834602943879e-07,-0.40751679789319994,-1.1099032583219057
1626870250.6753328,[],0,-2.165008312371053,0.8606077178825866,1.388500357140643,-1.545994695670697e-07,-0.4074935350069176,-1.1099032538701437
1626870250.7003005,[],0,-2.165008313047717,0.8606663171019641,1.3885081140130424,-1.5547125721249548e-07,-0.40748578065400065,-1.1099032524292842
1626870250.7253075,[],0,-2.1650083132732716,0.8606858501750898,1.3885106996371754,-1.5576185309430408e-07,-0.407483195869695,-1.1099032519489977
1626870250.7503207,[],0,-2.1650083133484563,0.8606923611994652,1.3885115615118864,-1.5585871838824028e-07,-0.4074823342749264,-1.1099032517889023
1626870250.7752907,[],0,-2.165008313373518,0.8606945315409236,1.3885118488034567,-1.5589100681955234e-07,-0.4074820470766703,-1.1099032517355372
1626870250.8003664,[],0,-2.165008313381872,0.8606952549880763,1.3885119445673137,-1.559017696299897e-07,-0.4074819513439182,-1.109903251717749
1626870250.825298,[],0,-2.1650083133846563,0.8606954961371273,1.3885119764885991,-1.5590535723346882e-07,-0.4074819194330009,-1.1099032517118195
1626870250.8503046,[],0,-2.1650083179161372,0.8610795577705699,1.3885410848557247,-1.5347986305126611e-07,-0.407516815471905,-1.109903249418297
1626870250.8753445,[],0,-2.165008323957184,0.8615915366486085,1.388579883608152,-1.5349943427755025e-07,-0.40756335594583126,-1.1099032434765264
1626870250.9002948,[],0,-2.1650083259708666,0.8617621733577536,1.3885928147623159,-1.5676071735669242e-07,-0.40757887122222175,-1.1099032386102188
1626870250.9253404,[],0,-2.165008326642094,0.8618190522608018,1.388597125147037,-1.578478117164065e-07,-0.4075840429810185,-1.109903236988116
1626870250.9503143,[],0,-2.1650083268658364,0.8618380118951513,1.388598561941944,-1.5821017650297784e-07,-0.40758576690061743,-1.109903236447415
1626870250.9752817,[],0,-2.1650083269404172,0.8618443317732678,1.3885990408735798,-1.583309647651683e-07,-0.4075863415404838,-1.1099032362671815
1626870251.0002975,[],0,-2.1650083269652773,0.8618464383993066,1.3885992005174583,-1.5837122751923176e-07,-0.4075865330871059,-1.1099032362071037
1626870251.0252795,[],0,-2.165008326973564,0.8618471406079863,1.3885992537320846,-1.583846484372529e-07,-0.40758659693598,-1.1099032361870778
1626870251.0503235,[],0,-2.1650083269763263,0.8618473746775461,1.3885992714702935,-1.583891220765933e-07,-0.40758661821893793,-1.1099032361804024
1626870251.075289,[],0,-2.165008330610837,0.862167436672515,1.3886400086770112,-1.5676047121497818e-07,-0.40758662531577017,-1.1099032340495356
1626870251.100313,[],0,-2.165008335385303,0.8625882709663979,1.3886943164377314,-1.56954898084802e-07,-0.40758663045118715,-1.1099032291805033
1626870251.12532,[],0,-2.1650083369061637,0.8627227124022202,1.3887124164233164,-1.593385806697555e-07,-0.40758663487279634,-1.1099032255704686
1626870251.1503153,[],0,-2.1650083374131173,0.8627675265615778,1.3887184497526903,-1.6008456259466138e-07,-0.40758663628917646,-1.1099032244102014
1626870251.175287,[],0,-2.1650083375821016,0.8627824646146971,1.3887204608624817,-1.6033322323629667e-07,-0.40758663676130313,-1.1099032240234457
1626870251.2004478,[],0,-2.16500833763843,0.8627874439657367,1.3887211312324121,-1.6041611011684176e-07,-0.40758663691867875,-1.109903223894527
1626870251.2253022,[],0,-2.165008337657206,0.8627891037494166,1.3887213546890556,-1.6044373907702344e-07,-0.40758663697113723,-1.1099032238515543
1626870251.2503183,[],0,-2.1650083376634646,0.8627896570106433,1.3887214291746033,-1.6045294873041738e-07,-0.4075866369886234,-1.10990322383723
1626870251.275308,[],0,-2.165008337665551,0.8627898414310522,1.3887214540031192,-1.60456018614882e-07,-0.40758663699445213,-1.109903223832455
1626870251.3003364,[],0,-2.1650083376662463,0.8627899029045217,1.3887214622792912,-1.6045704190970355e-07,-0.407586636996395,-1.1099032238308635
1626870251.3252833,[],0,-2.16500833938068,0.8629470062098099,1.3887505569983385,-1.5989644563566775e-07,-0.40756918366252465,-1.1099032226349883
1626870251.350301,[],0,-2.1650083416663595,0.8631564474139092,1.3887893454499025,-1.6007177079077235e-07,-0.4075459146875179,-1.109903220222308
1626870251.3752847,[],0,-2.1650083424282527,0.8632262517701468,1.3888022731853156,-1.6105334046123328e-07,-0.40753816049998376,-1.1099032185993702
1626870251.4002938,[],0,-2.165008342682217,0.8632495198888928,1.3888065824304534,-1.6138053035138696e-07,-0.40753557577080574,-1.109903218058391
1626870251.4253156,[],0,-2.165008342766872,0.8632572759284747,1.3888080188454994,-1.6148959364810483e-07,-0.40753471419441306,-1.1099032178780646
1626870251.4502919,[],0,-2.1650083427950904,0.863259861275002,1.3888084976505148,-1.6152594808034413e-07,-0.40753442700228215,-1.1099032178179558
1626870251.475338,[],0,-2.165008342804496,0.8632607230571777,1.3888086572521865,-1.615380662244239e-07,-0.40753433127157185,-1.1099032177979196
1626870251.5002916,[],0,-2.1650083428076314,0.863261010317903,1.3888087104527438,-1.6154210560578382e-07,-0.4075342993613351,-1.1099032177912407
1626870251.5252864,[],0,-2.165008342808677,0.8632611060714781,1.3888087281862629,-1.615434520662371e-07,-0.40753428872458947,-1.1099032177890145
1626870251.5503488,[],0,-2.165008345464516,0.8634938537833889,1.3888320104350236,-1.602859277389223e-07,-0.4075342852327784,-1.109903216292864
1626870251.5752957,[],0,-2.1650083490052863,0.863804138255906,1.388863046113118,-1.6035792067452814e-07,-0.407534286198762,-1.1099032127471182
1626870251.600362,[],0,-2.1650083501855435,0.8639075525212396,1.3888733899300694,-1.6213105917857346e-07,-0.4075342885969063,-1.1099032100135826
1626870251.6252983,[],0,-2.1650083505789626,0.8639420239430173,1.3888768378690532,-1.627221053465886e-07,-0.4075342893962878,-1.1099032091024041
1626870251.6503146,[],0,-2.165008350710102,0.8639535144169433,1.3888779871820476,-1.62919120735927e-07,-0.4075342896627483,-1.109903208798678
1626870251.6753736,[],0,-2.1650083507538156,0.8639573445749187,1.3888783702863794,-1.629847925323731e-07,-0.4075342897515684,-1.1099032086974359
1626870251.7002876,[],0,-2.1650083507683866,0.8639586212942438,1.388878497987823,-1.6300668313118848e-07,-0.4075342897811752,-1.1099032086636886
1626870251.725277,[],0,-2.1650083507732436,0.8639590468673521,1.3888785405549708,-1.6301397999746026e-07,-0.4075342897910441,-1.1099032086524394
1626870251.7502818,[],0,-2.1650083507748628,0.8639591887250548,1.38887855474402,-1.6301641228621754e-07,-0.40753428979433376,-1.1099032086486897
1626870251.7752912,[],0,-2.1650083507754023,0.8639592360109558,1.3888785594737034,-1.6301722304913662e-07,-0.40753428979543027,-1.1099032086474399
1626870251.8002965,[],0,-2.165008350775582,0.8639592517729229,1.3888785610502645,-1.63017493303443e-07,-0.40753428979579576,-1.1099032086470233
1626870251.8252838,[],0,-2.1650083536829987,0.8642268796901675,1.388925109165268,-1.6171138092877143e-07,-0.4075342897607264,-1.109903206944553
1626870251.8502994,[],0,-2.1650083575594943,0.8645836956832023,1.3889871699952643,-1.6181617087536295e-07,-0.40753429190688834,-1.1099032030365372
1626870251.8752983,[],0,-2.1650083588516598,0.8647026183715779,1.3890078541407758,-1.6369746405514913e-07,-0.4075342948153185,-1.1099032000956712
1626870251.9003088,[],0,-2.165008359282382,0.8647422592677031,1.3890147488559461,-1.6432456178174453e-07,-0.4075342957847952,-1.1099031991153827
1626870251.9253085,[],0,-2.165008359425956,0.8647554728997449,1.3890170470943364,-1.6453359435727635e-07,-0.4075342961079541,-1.1099031987886199
1626870251.950311,[],0,-2.1650083594738136,0.8647598774437588,1.3890178131737998,-1.6460327188245357e-07,-0.40753429621567383,-1.109903198679699
1626870251.975294,[],0,-2.165008359489766,0.8647613456250968,1.3890180685336209,-1.6462649772417935e-07,-0.40753429625158033,-1.109903198643392
1626870252.000296,[],0,-2.1650083594950837,0.864761835018876,1.3890181536535613,-1.646342396714213e-07,-0.40753429626354915,-1.1099031986312897
1626870252.0253425,[],0,-2.1650083594968565,0.8647619981501358,1.3890181820268748,-1.646368203205019e-07,-0.4075342962675388,-1.1099031986272556
1626870252.050339,[],0,-2.1650083634254162,0.865111126242685,1.3890531060410027,-1.6270563462673024e-07,-0.40753429637511585,-1.1099031964781538
1626870252.0752954,[],0,-2.165008368662906,0.8655765551540187,1.3890996598298408,-1.627537510583429e-07,-0.40753429963622567,-1.109903191285265
1626870252.1002939,[],0,-2.165008370408736,0.8657316772894845,1.3891151756538922,-1.653936807752155e-07,-0.4075343038422659,-1.1099031872255378
1626870252.1253123,[],0,-2.1650083709906793,0.8657833846679731,1.3891203475952427,-1.6627365734750638e-07,-0.40753430524427936,-1.1099031858722954
1626870252.1503704,[],0,-2.16500837118466,0.8658006204608026,1.389122071575693,-1.6656698287160336e-07,-0.4075343057116172,-1.1099031854212145
1626870252.1753078,[],0,-2.1650083712493204,0.8658063657250792,1.389122646235843,-1.6666475804630235e-07,-0.4075343058673965,-1.1099031852708543
1626870252.2003114,[],0,-2.165008371270874,0.8658082808131713,1.3891228377892262,-1.66697349771202e-07,-0.4075343059193229,-1.1099031852207342
1626870252.2252865,[],0,-2.1650083712780583,0.8658089191758688,1.3891229016403541,-1.667082136795019e-07,-0.4075343059366317,-1.1099031852040275
1626870252.2504604,[],0,-2.1650083712804533,0.8658091319634346,1.3891229229240634,-1.6671183498226853e-07,-0.4075343059424013,-1.1099031851984587
1626870252.2753532,[],0,-2.165008374291345,0.8660768261784813,1.3891462073249738,-1.6518459190660504e-07,-0.40753430606008145,-1.109903183593904
1626870252.300323,[],0,-2.1650083783050684,0.866433664894244,1.3891772446877977,-1.6518791421193385e-07,-0.40753430863825574,-1.1099031796446797
1626870252.3252933,[],0,-2.1650083796429764,0.8665525951577207,1.3891875890649186,-1.672298751541791e-07,-0.4075343119208379,-1.1099031765165974
1626870252.3502946,[],0,-2.165008380088946,0.8665922385788796,1.3891910371906255,-1.679105288015942e-07,-0.40753431301503185,-1.1099031754739035
1626870252.3752863,[],0,-2.165008380237602,0.8666054530525991,1.3891921865658612,-1.6813741335073256e-07,-0.4075343133797632,-1.1099031751263388
1626870252.4003463,[],0,-2.165008380287154,0.8666098578771724,1.3891925696909397,-1.6821304153377869e-07,-0.40753431350134034,-1.109903175010484
1626870252.4253685,[],0,-2.1650083803036715,0.8666113261520302,1.3891926973992992,-1.6823825092812736e-07,-0.4075343135418661,-1.1099031749718655
1626870252.4503033,[],0,-2.1650083803091773,0.8666118155769827,1.3891927399687525,-1.6824665405957694e-07,-0.4075343135553746,-1.1099031749589927
1626870252.475344,[],0,-2.1650083803110127,0.8666119787186336,1.3891927541585702,-1.6824945510339347e-07,-0.4075343135598775,-1.109903174954702
1626870252.5012968,[],0,-2.1650083810635827,0.866676030118438,1.3891927605628098,-1.6783775126504007e-07,-0.4075343136223302,-1.1099031745808734
1626870252.525303,[],0,-2.1650083820663966,0.8667613737831354,1.3891927643635216,-1.6782238709970452e-07,-0.4075343143370228,-1.109903173609373
1626870252.5503042,[],0,-2.165008382400668,0.8667898178502098,1.38919276562209,-1.6835177367833378e-07,-0.40753431520817696,-1.1099031728110467
1626870252.575303,[],0,-2.1650083825120916,0.8667992992059014,1.3891927660416128,-1.6852823587121022e-07,-0.4075343154985617,-1.1099031725449378
1626870252.6002884,[],0,-2.165008382549233,0.8668024596577986,1.3891927661814538,-1.6858705660216903e-07,-0.4075343155953566,-1.1099031724562347
1626870252.6252983,[],0,-2.1650083825616133,0.8668035131417643,1.3891927662280674,-1.6860666351248862e-07,-0.40753431562762155,-1.1099031724266673
1626870252.650317,[],0,-2.1650083825657402,0.8668038643030862,1.3891927662436052,-1.6861319914926183e-07,-0.4075343156383765,-1.1099031724168114
1626870252.6754322,[],0,-2.165008382567116,0.8668039813568602,1.3891927662487844,-1.6861537769485289e-07,-0.4075343156419615,-1.1099031724135262
1626870252.7003562,[],0,-2.1650083825675743,0.8668040203747849,1.3891927662505108,-1.6861610387671662e-07,-0.40753431564315656,-1.109903172412431
1626870252.725279,[],0,-2.1650083835805516,0.8669029372642784,1.389216039169669,-1.681635883524281e-07,-0.40753431561287035,-1.1099031718165502
1626870252.75034,[],0,-2.165008384931035,0.8670348075388771,1.3892470683291471,-1.6819168816236815e-07,-0.40753431632062154,-1.1099031704615991
1626870252.7752905,[],0,-2.1650083853811966,0.867078758391659,1.3892574099834827,-1.6883275066862738e-07,-0.40753431730506967,-1.1099031694491404
1626870252.8003032,[],0,-2.1650083855312503,0.8670934086759197,1.3892608572015945,-1.690464381707138e-07,-0.407534317633219,-1.109903169111654
1626870252.8252947,[],0,-2.1650083855812685,0.8670982921040065,1.3892620062742984,-1.6911766733807592e-07,-0.4075343177426021,-1.1099031689991588
1626870252.8503494,[],0,-2.165008385597941,0.8670999199133688,1.3892623892985334,-1.691414103938633e-07,-0.4075343177790632,-1.1099031689616603
1626870252.8753297,[],0,-2.1650083856034983,0.8671004625164895,1.3892625169732782,-1.6914932474579243e-07,-0.40753431779121685,-1.1099031689491607
1626870252.9003296,[],0,-2.165008385605351,0.8671006433841966,1.3892625595315264,-1.6915196286310214e-07,-0.40753431779526805,-1.1099031689449943
1626870252.9252915,[],0,-2.1650083856059688,0.8671007036734322,1.3892625737176092,-1.6915284223553873e-07,-0.4075343177966185,-1.1099031689436054
1626870252.9503293,[],0,-2.1650083856061744,0.867100723769844,1.3892625784463033,-1.6915313535968422e-07,-0.4075343177970686,-1.1099031689431424
1626870252.9752963,[],0,-2.1650083856062428,0.867100730468648,1.3892625800225347,-1.691532330677327e-07,-0.40753431779721866,-1.1099031689429881
1626870253.0002916,[],0,-2.1650083859415923,0.8671356398664412,1.389274216627392,-1.6902055938722286e-07,-0.4075343177685494,-1.1099031687300904
